Student_ID,CGPA,IQ,Communication_Skills,Aptitude_Score,Technical_Skills,Internship,Projects,Backlogs,Attendance,Placement
5,5.21,138,4,99,8,Yes,2,5,99,Yes
176,5.49,121,7,59,9,No,3,1,88,No
413,8.74,83,5,70,9,Yes,3,3,62,No
4294,9.27,89,5,98,6,No,3,3,76,No
1991,7.66,117,8,71,2,Yes,6,4,68,No
1431,6.22,124,8,55,6,Yes,0,2,89,Yes
1941,6.63,83,10,90,6,No,1,1,92,Yes
3965,9.62,124,3,99,3,Yes,2,1,100,Yes
24,7.57,97,9,51,6,No,6,0,88,Yes
4478,8.84,110,8,51,6,Yes,5,0,69,Yes
2293,5.53,84,10,58,4,Yes,2,0,63,No
4479,8.87,128,10,46,2,Yes,2,5,87,No
4123,5.64,80,4,48,9,Yes,4,5,60,No
2075,8.5,137,4,98,10,Yes,1,1,83,Yes
421,8.15,137,4,46,5,Yes,2,5,78,No
960,9.47,140,4,86,8,Yes,1,5,69,Yes
603,5.56,119,8,85,2,Yes,0,3,75,No
1792,8.95,83,3,100,3,Yes,0,4,77,No
4115,6.72,139,4,84,7,Yes,3,5,86,No
830,6.73,92,5,85,8,No,0,0,63,No
2564,6.23,128,4,48,3,Yes,4,4,94,No
4725,6.26,143,6,89,9,No,3,0,91,Yes
3977,6.98,141,5,75,6,No,5,0,75,Yes
3126,9.56,101,4,55,3,No,0,0,99,Yes
2739,7.55,125,3,51,4,Yes,0,5,97,No
2529,5.66,120,7,87,10,No,2,5,78,Yes
1577,9.62,91,10,56,10,Yes,1,5,100,Yes
583,9.3,138,4,56,7,No,5,1,67,Yes
4999,7.61,83,10,94,2,Yes,1,3,89,No
2783,5.44,84,5,96,9,No,5,0,85,Yes
2626,8.81,140,7,64,4,No,2,5,100,Yes
1227,8.56,135,7,88,9,No,5,1,97,No
698,6.77,106,3,82,7,No,1,2,88,No
4994,8.53,130,7,69,8,No,4,5,83,Yes
3502,5.95,109,6,83,3,No,4,4,73,No
1486,7.21,109,9,48,7,Yes,3,3,86,Yes
455,8.48,142,8,62,4,No,1,0,78,Yes
3755,9.71,143,10,78,5,Yes,4,4,81,Yes
3020,6.15,125,4,87,8,No,5,0,96,Yes
2130,7.26,80,9,91,3,No,4,1,64,No
1677,8.6,113,5,82,6,No,3,1,87,Yes
862,7.73,143,5,75,5,No,4,5,98,Yes
502,7.39,106,9,84,7,Yes,3,2,88,Yes
4903,6.64,137,10,85,9,No,2,4,68,Yes
2100,8.19,109,10,82,7,Yes,2,5,77,Yes
4637,7.56,83,4,51,4,Yes,3,1,63,Yes
4433,7.06,82,6,91,10,No,3,1,98,Yes
4453,6.39,84,5,66,4,No,2,3,95,No
3697,6.61,91,8,61,8,Yes,5,1,72,Yes
1801,7.46,120,5,69,9,No,2,3,67,No
1191,7.06,134,5,47,9,Yes,4,2,82,Yes
1367,6.44,106,5,60,4,Yes,3,1,70,Yes
4385,6.08,118,5,58,8,Yes,5,5,90,No
3515,8.25,117,6,76,8,Yes,4,2,99,Yes
2307,5.98,110,7,66,8,Yes,2,3,96,Yes
1295,8.89,116,6,61,10,No,5,2,65,Yes
3598,6.9,139,7,69,9,No,3,2,60,Yes
2860,8.43,124,8,58,7,No,2,5,87,Yes
3011,5.14,103,7,40,8,No,6,2,90,No
3226,8.88,124,6,100,3,No,4,0,82,Yes
217,8.55,84,5,66,4,No,0,3,91,No
3289,6.53,82,9,79,8,Yes,5,1,67,Yes
2901,9.69,129,10,99,2,Yes,4,4,74,Yes
3822,9.11,107,4,45,6,No,1,1,66,Yes
494,6.98,125,3,84,6,Yes,0,3,81,No
473,6.97,98,5,79,10,Yes,5,5,81,Yes
1652,7.06,110,7,55,4,Yes,4,2,97,Yes
2358,8.88,134,4,60,9,Yes,2,2,67,Yes
1755,7.53,120,4,65,5,No,6,0,65,No
997,8.87,131,10,77,4,Yes,5,4,69,Yes
3744,7.79,100,9,41,4,No,6,5,84,Yes
3580,6.74,140,10,58,7,No,3,1,79,Yes
4256,9.78,86,9,59,2,Yes,4,3,70,Yes
1861,6.22,143,4,51,9,No,6,4,88,No
2322,9.8,101,5,100,7,No,5,5,68,Yes
2356,8.35,131,6,54,7,Yes,4,0,65,Yes
887,8.33,120,9,80,5,No,6,4,97,Yes
397,7.55,82,3,80,5,Yes,2,2,68,No
2217,5.33,140,6,99,4,No,3,3,70,No
626,7.67,126,9,49,6,No,5,1,68,No
2841,5.65,113,5,97,8,No,3,1,76,Yes
2381,5.29,83,4,68,9,No,6,0,73,Yes
4416,9.42,108,9,53,10,Yes,2,3,68,Yes
380,5.85,140,8,62,4,No,2,5,65,No
4859,6.62,95,4,95,10,Yes,2,1,93,Yes
2142,6.67,120,6,97,2,Yes,5,2,73,No
3316,9.03,139,9,46,5,Yes,0,5,100,No
4036,6.59,141,10,88,2,Yes,1,5,73,No
2956,5.16,96,8,43,5,No,6,5,91,No
150,7.74,104,8,78,9,No,0,3,66,Yes
3062,6.36,131,3,47,9,Yes,4,3,66,No
2241,8.06,106,8,88,8,No,0,0,96,Yes
722,8.17,87,10,47,6,Yes,2,5,60,Yes
2411,7.61,143,3,67,9,No,6,4,72,No
431,9.29,116,9,91,2,No,0,3,69,No
2490,8.56,97,7,98,2,Yes,5,5,69,No
4588,5.3,107,7,92,2,Yes,6,3,79,No
1106,8.0,106,9,64,7,No,3,1,71,Yes
1362,5.94,138,3,56,8,No,3,5,71,No
1581,5.78,117,8,67,3,No,6,0,72,Yes
3424,8.4,116,10,78,6,Yes,6,5,75,Yes
1052,6.6,111,9,66,10,No,4,3,94,Yes
2876,6.03,100,4,93,8,Yes,4,0,63,Yes
2765,5.35,94,7,67,7,No,1,1,72,No
1556,5.17,95,7,49,6,No,6,1,67,Yes
4578,6.62,140,9,100,8,Yes,6,2,77,Yes
4887,6.75,106,5,63,10,No,0,1,65,No
360,7.08,86,4,61,5,No,3,5,95,No
3894,7.18,83,8,43,9,No,6,1,89,Yes
1672,8.13,84,6,82,6,Yes,0,4,74,No
1973,7.63,117,6,63,8,No,2,0,75,Yes
3959,9.16,103,3,94,9,Yes,2,2,60,Yes
3982,7.15,120,5,51,8,No,4,2,100,No
353,9.77,84,5,78,7,No,4,1,100,Yes
2568,5.31,145,5,98,4,Yes,4,5,94,No
1949,7.86,125,10,99,2,No,2,3,68,Yes
4488,6.94,91,10,41,8,Yes,5,0,67,Yes
1358,8.12,111,6,84,9,Yes,4,2,95,Yes
408,6.42,139,3,46,4,No,6,2,83,Yes
3326,8.04,126,9,58,6,Yes,5,2,75,Yes
3710,9.66,124,3,91,7,Yes,5,0,75,Yes
4496,8.37,99,6,57,8,Yes,1,0,91,Yes
2601,6.25,136,9,71,7,Yes,4,4,64,Yes
3920,5.99,105,7,44,5,No,3,2,72,No
1931,7.13,132,4,90,5,No,4,1,85,Yes
4587,7.05,140,3,70,10,Yes,0,3,62,No
3159,8.81,121,9,83,8,No,3,3,65,Yes
1416,9.67,140,10,60,4,No,2,0,64,Yes
3399,7.31,123,9,51,5,No,1,3,91,Yes
3169,9.73,134,7,46,4,Yes,6,3,76,Yes
3493,9.68,130,6,43,5,Yes,5,3,76,Yes
1470,7.03,119,6,100,6,Yes,0,3,86,No
2812,6.27,101,10,82,4,Yes,0,0,69,No
1625,7.22,127,5,49,10,No,1,0,80,No
2689,8.99,133,9,99,3,Yes,4,0,64,Yes
1828,9.54,129,5,76,4,Yes,4,1,74,Yes
3565,8.87,129,4,47,8,Yes,6,5,94,Yes
3921,7.47,135,7,79,9,No,6,3,61,Yes
3647,6.19,132,10,40,7,No,4,0,91,Yes
1271,8.05,108,8,80,2,No,2,2,87,Yes
3417,8.0,100,8,48,7,Yes,0,3,93,Yes
3337,9.31,96,5,72,5,No,3,5,77,No
278,7.49,108,10,63,8,No,5,4,92,No
1585,6.77,93,9,70,2,Yes,4,5,87,No
2361,6.09,129,3,49,6,No,3,5,83,No
137,5.75,86,4,57,9,No,3,4,88,No
2383,5.95,103,9,93,9,Yes,2,3,96,Yes
2834,9.56,125,9,62,3,No,3,0,67,No
2260,6.1,120,6,99,2,No,4,0,86,Yes
3227,9.55,110,4,83,2,Yes,4,4,85,Yes
340,6.84,134,5,62,5,No,2,2,88,Yes
2868,8.94,98,5,98,8,Yes,5,0,71,Yes
2774,8.32,131,10,86,3,No,3,0,81,Yes
2049,7.86,136,10,69,7,Yes,4,0,99,Yes
3654,9.32,107,3,52,4,No,0,3,100,Yes
4297,6.17,90,7,87,8,Yes,5,2,91,Yes
4424,5.52,103,4,63,2,Yes,2,2,76,No
4571,7.89,126,5,64,6,Yes,4,5,99,No
3799,8.91,140,9,41,6,No,4,5,72,Yes
792,7.7,134,4,88,8,No,4,1,87,Yes
1846,7.98,142,5,71,5,Yes,5,3,78,Yes
2924,8.18,126,10,48,6,No,0,4,99,Yes
1908,6.97,100,3,80,6,Yes,4,0,75,Yes
1791,9.7,129,6,44,3,No,6,4,81,No
1345,8.44,145,10,67,3,Yes,6,2,97,Yes
1806,5.49,104,7,73,8,Yes,4,2,91,Yes
1817,8.11,116,8,68,10,No,6,0,88,Yes
825,6.87,96,7,53,3,No,2,4,81,No
991,5.69,106,4,80,6,No,5,5,72,No
818,5.97,133,3,55,9,Yes,4,1,65,No
1575,7.3,85,10,42,9,Yes,0,2,90,Yes
1018,8.89,144,5,52,4,Yes,1,3,62,No
4048,5.15,115,7,63,7,No,0,5,79,No
2456,6.48,113,5,65,6,Yes,1,5,97,No
978,7.27,86,4,72,7,No,1,5,85,No
341,5.17,111,7,71,8,No,3,0,65,No
332,8.53,120,10,57,5,Yes,1,1,97,Yes
3327,9.5,127,8,60,7,No,0,1,86,Yes
2216,6.05,101,3,40,5,Yes,5,1,65,Yes
4476,7.75,83,4,78,2,Yes,6,2,86,Yes
297,8.6,132,3,57,4,No,1,1,69,Yes
1214,6.96,127,10,100,6,No,1,2,62,Yes
4676,9.35,142,3,59,4,Yes,4,5,77,Yes
320,5.61,114,4,89,2,Yes,3,2,93,No
4737,6.71,139,3,89,2,Yes,5,1,80,No
831,5.62,107,10,44,7,No,3,4,95,No
663,5.97,123,9,60,3,No,4,4,68,No
4263,5.01,93,10,58,5,No,2,0,70,No
2615,5.37,88,7,96,9,No,5,5,66,Yes
4910,9.12,81,9,89,3,No,4,3,60,Yes
2820,7.0,91,6,89,8,Yes,4,5,61,Yes
536,5.0,144,9,86,4,No,4,2,99,No
2814,8.68,115,6,92,4,No,0,3,72,Yes
1588,8.15,132,4,75,2,Yes,1,2,68,Yes
333,5.51,137,10,60,8,Yes,2,1,88,Yes
3993,5.08,121,8,77,4,Yes,5,3,70,Yes
1264,7.04,89,9,48,2,Yes,5,0,70,No
4793,7.43,139,6,64,2,No,2,2,94,No
1655,9.41,125,4,42,4,No,2,0,62,Yes
3556,9.04,134,3,73,3,Yes,2,0,95,Yes
3447,7.49,101,6,67,9,No,1,4,91,No
4756,5.0,142,4,80,8,Yes,1,0,96,Yes
4286,8.24,113,10,42,10,Yes,0,0,77,Yes
2569,5.28,117,4,64,10,Yes,5,0,72,Yes
561,6.59,107,6,74,10,No,4,3,99,Yes
4601,6.23,129,4,43,6,Yes,3,5,70,No
3003,5.28,96,5,82,6,Yes,5,0,85,Yes
961,9.21,144,3,48,9,No,2,5,95,Yes
1161,9.2,138,3,45,2,Yes,5,0,81,Yes
3594,7.29,131,3,100,4,Yes,4,4,69,Yes
1776,6.37,103,3,85,9,No,4,1,85,Yes
3994,8.81,128,9,76,4,Yes,6,1,80,Yes
1442,9.32,110,8,74,7,Yes,5,1,80,Yes
3386,5.25,136,5,91,9,Yes,3,5,70,No
3945,8.4,107,8,44,9,No,4,1,92,Yes
1332,6.99,82,7,75,9,No,3,4,68,No
3981,7.72,132,8,90,8,Yes,6,5,74,Yes
17,9.21,90,4,86,9,No,6,4,68,Yes
3772,9.12,140,7,79,5,Yes,6,4,69,Yes
1132,6.85,137,6,89,8,Yes,2,3,70,Yes
4775,6.34,80,9,96,9,Yes,0,2,93,Yes
3021,6.06,130,10,40,10,Yes,4,4,85,Yes
658,5.3,119,10,74,9,No,0,0,81,No
1656,5.4,85,3,92,5,No,3,3,66,No
156,8.68,104,6,48,4,Yes,6,0,92,Yes
4194,8.52,144,8,57,7,Yes,0,4,99,No
393,9.18,99,5,52,7,Yes,4,3,69,Yes
1696,5.81,93,3,70,5,No,1,1,92,No
1296,6.01,107,10,56,2,No,4,5,100,No
2748,8.36,121,10,75,2,Yes,0,5,99,No
1881,5.57,115,6,67,7,No,4,2,84,No
1428,5.56,110,8,77,8,No,5,5,62,No
1590,6.46,97,8,98,5,No,6,1,72,Yes
2523,5.2,130,6,67,2,Yes,1,5,93,No
4661,6.98,85,10,45,4,Yes,6,0,73,Yes
1016,6.39,142,4,88,8,Yes,1,5,92,No
2770,5.95,108,5,94,10,Yes,0,0,64,Yes
4971,6.76,124,9,92,4,No,2,4,91,No
181,6.86,95,7,89,6,No,1,4,78,No
2269,9.07,109,4,79,2,No,2,3,89,No
2762,9.6,96,9,60,8,No,2,0,69,Yes
1632,5.95,82,6,67,4,Yes,4,5,68,No
3045,5.39,92,4,69,9,Yes,0,1,96,Yes
4948,8.13,89,5,95,10,No,2,4,70,Yes
1293,7.11,91,10,62,7,Yes,5,4,88,Yes
4504,5.75,126,6,44,9,No,2,0,76,Yes
4466,7.62,87,10,92,4,No,2,3,73,No
4257,7.52,100,5,86,10,No,2,5,79,No
2607,7.72,129,4,72,4,No,0,5,91,No
555,7.28,86,9,56,3,Yes,3,5,68,No
4083,6.22,86,5,43,5,No,2,2,62,No
2790,5.21,122,7,99,8,Yes,3,4,73,No
3122,8.97,123,7,74,9,No,2,1,66,No
1854,8.16,110,4,65,2,No,1,5,88,No
3946,9.44,110,8,62,8,No,4,3,75,Yes
3827,6.26,134,4,67,10,No,3,5,100,No
3770,6.95,128,10,40,10,No,2,0,85,Yes
993,7.9,89,7,47,10,Yes,4,3,64,Yes
2618,9.19,98,6,80,6,No,5,2,82,Yes
2900,8.54,106,9,56,9,Yes,2,3,80,Yes
3542,7.73,94,6,98,8,No,5,2,62,Yes
171,7.62,102,10,84,9,No,6,1,64,Yes
687,8.11,88,6,48,7,Yes,0,5,90,No
3137,9.47,104,6,40,7,No,3,1,75,Yes
3218,9.8,93,7,40,7,No,5,5,74,No
61,6.57,128,7,88,8,Yes,0,3,61,Yes
4521,5.71,110,8,46,3,No,5,0,75,Yes
4870,8.74,136,9,91,10,Yes,5,5,87,Yes
3739,8.46,90,9,78,10,Yes,5,5,64,Yes
4107,9.7,128,10,74,7,Yes,3,0,64,Yes
2315,5.29,102,6,43,6,Yes,0,0,65,No
720,6.46,95,6,48,4,No,2,1,73,No
2455,8.69,109,10,45,9,No,0,4,87,No
2707,6.07,128,9,95,4,Yes,6,5,92,No
3434,5.44,94,10,58,2,Yes,6,0,67,No
526,6.88,140,5,52,6,No,6,0,67,Yes
670,7.97,144,6,69,5,Yes,1,0,69,Yes
1109,6.75,107,3,60,4,Yes,5,5,68,No
3536,5.56,123,3,88,5,No,6,5,85,No
999,7.2,136,8,91,9,No,2,3,93,Yes
4296,7.69,113,8,78,3,No,3,0,97,Yes
3361,6.01,117,3,100,7,Yes,1,1,89,Yes
3308,7.24,111,3,85,2,No,3,1,91,Yes
54,8.61,115,10,80,5,Yes,0,5,78,No
4220,9.08,87,10,87,5,No,1,2,98,No
3043,5.43,100,9,51,8,Yes,4,2,85,Yes
2243,9.16,101,4,68,9,No,2,2,69,Yes
1825,6.89,97,8,92,6,Yes,1,5,68,Yes
4069,8.4,114,10,60,9,No,1,3,98,Yes
3524,7.07,87,3,78,5,No,3,2,83,No
4457,7.94,125,5,95,8,No,3,2,63,Yes
206,5.25,141,5,73,8,Yes,5,1,62,Yes
4681,8.32,97,9,43,4,Yes,0,5,92,No
1832,5.36,94,10,78,9,Yes,1,4,81,No
2337,7.14,86,4,45,6,Yes,0,1,79,Yes
4180,6.44,118,5,94,7,Yes,3,5,98,Yes
3094,7.74,83,10,63,6,No,1,4,74,No
1193,9.76,81,6,92,2,Yes,1,3,71,No
2199,5.51,128,7,89,10,Yes,2,2,60,Yes
3151,7.74,108,7,99,10,No,5,2,68,No
2880,5.25,102,3,48,8,No,4,1,95,No
3905,7.99,130,5,68,4,No,2,0,94,Yes
4393,5.75,83,4,41,9,No,5,1,69,No
4629,9.15,90,8,42,2,No,3,0,65,Yes
1889,8.89,139,9,40,3,Yes,0,0,92,Yes
3788,7.8,114,4,58,3,Yes,6,0,73,Yes
2982,7.31,110,9,51,4,Yes,0,2,64,No
4624,5.09,87,8,94,2,Yes,6,0,74,Yes
1336,9.19,131,7,40,10,No,6,3,71,Yes
3888,9.54,97,10,89,8,No,6,2,71,Yes
4241,8.46,138,8,57,9,Yes,6,5,88,Yes
4101,7.7,111,7,82,4,No,6,4,89,No
1276,7.04,140,8,59,10,No,1,4,85,No
739,5.85,118,5,71,8,Yes,5,3,91,Yes
4696,9.72,87,6,63,8,Yes,2,5,95,No
4198,8.14,91,6,49,7,Yes,3,1,94,Yes
992,7.71,145,5,66,4,Yes,6,3,84,No
2051,6.81,85,5,77,10,Yes,6,0,76,Yes
3013,7.81,122,9,65,6,Yes,0,3,81,Yes
1177,6.2,84,4,68,7,No,6,0,71,Yes
48,7.06,121,10,68,9,No,4,3,70,Yes
606,6.57,92,5,53,2,No,5,4,67,No
3152,7.79,133,3,80,2,No,4,2,60,Yes
3075,8.82,101,4,56,4,Yes,1,3,65,Yes
4690,6.41,129,5,47,9,No,2,3,81,No
673,7.33,94,4,97,5,No,4,4,80,No
488,6.73,80,5,45,6,No,2,5,85,No
2878,8.26,135,10,47,2,Yes,4,4,88,Yes
2869,6.03,109,3,59,10,Yes,0,5,78,No
300,5.01,91,10,80,7,No,6,4,85,No
3866,8.72,120,5,65,10,Yes,5,4,83,Yes
3082,7.51,105,6,60,6,No,0,0,71,No
2912,6.46,132,6,71,10,No,0,4,73,No
3498,6.0,97,10,67,5,Yes,2,1,69,Yes
3344,8.89,114,9,60,9,No,6,0,87,Yes
1930,6.24,85,3,95,8,No,4,1,66,No
4196,5.97,100,5,67,9,Yes,5,2,99,No
3884,9.63,130,5,70,8,Yes,3,2,61,Yes
1648,5.71,108,6,96,5,No,1,0,94,Yes
107,7.75,117,7,41,8,Yes,4,5,63,Yes
607,9.48,91,8,69,2,Yes,6,5,79,No
4260,9.51,145,10,93,10,No,5,5,75,Yes
1222,7.91,116,8,60,3,Yes,3,4,69,Yes
4674,7.43,132,6,65,9,No,5,1,92,Yes
4017,9.35,107,5,96,8,No,0,0,65,Yes
4324,9.67,120,7,66,3,No,5,5,90,Yes
79,6.19,133,6,89,10,Yes,3,2,97,Yes
32,6.68,88,6,63,6,Yes,6,4,79,Yes
2198,7.22,116,10,73,7,Yes,5,4,94,Yes
3699,7.83,129,9,82,10,Yes,0,5,94,Yes
4654,5.67,126,4,60,7,No,0,1,81,No
4259,6.8,141,6,91,8,Yes,6,2,77,Yes
1735,8.74,83,3,45,7,Yes,5,5,97,No
390,5.88,122,4,54,7,Yes,6,2,86,Yes
2136,6.35,86,5,96,3,No,3,3,78,No
4668,8.43,99,10,41,6,Yes,6,2,75,Yes
45,8.87,105,8,67,3,No,2,4,80,Yes
2771,9.24,99,3,92,2,No,5,5,93,No
1988,6.85,103,4,46,10,No,6,5,95,No
3990,8.15,143,9,69,2,Yes,3,4,69,No
1960,7.41,98,7,79,5,Yes,1,2,60,No
3177,7.39,120,8,71,3,No,3,3,74,No
819,8.43,133,8,80,5,Yes,6,4,86,Yes
3370,6.98,144,6,43,9,No,1,5,77,No
708,9.61,128,4,40,8,No,2,3,71,Yes
811,8.84,100,6,58,3,No,1,1,72,No
2197,6.36,115,4,72,5,No,6,4,79,No
3583,7.66,122,3,55,6,Yes,1,4,93,No
2195,6.98,118,4,88,9,No,3,3,61,Yes
4485,7.4,126,7,66,9,Yes,5,1,88,Yes
4178,6.64,139,4,52,8,Yes,6,3,90,Yes
4525,8.69,118,6,77,3,Yes,0,4,82,Yes
4441,5.16,103,6,71,10,No,5,1,69,Yes
4901,7.28,89,9,77,10,Yes,1,3,85,Yes
3522,8.49,136,6,94,4,Yes,2,3,95,Yes
3695,8.28,140,10,92,6,Yes,4,1,79,Yes
905,7.73,137,7,45,4,Yes,4,1,62,Yes
2488,9.18,89,6,59,3,Yes,4,4,91,No
851,9.65,127,5,90,5,No,3,4,88,No
1297,5.67,121,8,76,8,No,0,2,66,No
4239,5.65,130,3,73,10,No,1,1,98,Yes
3938,6.32,101,3,67,3,No,4,2,62,No
2514,8.95,116,6,45,3,Yes,6,1,84,Yes
3195,9.61,134,8,88,5,Yes,3,5,90,Yes
1732,6.25,97,5,42,8,No,6,1,68,No
258,7.7,84,5,99,7,Yes,1,4,69,Yes
242,8.98,86,7,64,2,No,1,4,95,No
4142,6.92,90,9,94,7,Yes,6,2,68,Yes
3835,7.23,89,5,90,5,No,0,4,96,No
1067,8.48,96,4,61,8,No,4,0,92,Yes
4006,5.02,102,4,50,9,Yes,1,0,95,Yes
2287,8.0,120,4,54,4,No,0,5,89,No
1706,7.52,106,9,47,6,Yes,2,1,87,Yes
3507,8.02,137,6,81,8,No,2,4,73,No
2265,9.55,144,4,72,9,Yes,3,3,82,Yes
3306,9.38,108,6,73,9,No,4,5,82,Yes
1646,6.57,99,7,91,5,Yes,0,3,90,No
2366,6.84,100,5,61,6,No,3,5,93,No
324,6.19,120,7,92,3,No,0,4,63,No
3022,7.54,132,8,64,4,No,1,2,94,Yes
3521,5.46,95,3,78,2,Yes,4,3,85,No
4183,7.37,84,8,43,8,No,6,4,60,Yes
703,6.07,115,6,41,3,No,3,5,65,No
719,6.5,126,5,92,9,No,4,4,81,No
4523,6.25,115,7,85,3,Yes,1,5,68,No
3545,8.39,126,3,71,3,No,0,1,97,No
4223,9.61,117,3,88,5,No,3,2,76,Yes
2472,9.47,98,7,50,7,Yes,4,0,97,Yes
4855,7.66,125,9,50,7,No,4,2,82,No
3614,5.55,83,3,46,3,Yes,4,0,81,No
3912,9.22,94,9,87,6,Yes,5,4,93,Yes
3491,6.33,145,5,72,3,Yes,4,2,91,Yes
4663,7.07,116,6,67,6,Yes,3,2,72,No
205,9.7,119,3,78,9,Yes,5,4,96,Yes
4962,8.42,122,4,55,6,No,3,5,77,No
2415,5.83,145,7,65,9,Yes,4,1,83,Yes
2703,7.43,108,3,41,7,Yes,5,5,81,No
972,6.81,122,5,92,5,No,6,1,63,Yes
1398,9.44,100,3,71,5,Yes,5,2,76,Yes
2320,8.96,83,4,79,3,Yes,0,2,91,Yes
2189,5.36,96,10,78,9,No,0,3,92,No
2520,5.63,132,5,55,7,No,4,3,60,No
4767,6.95,95,6,68,3,Yes,2,0,96,No
231,6.96,97,9,63,8,Yes,3,3,65,Yes
3505,8.13,129,7,63,7,Yes,5,5,69,No
4438,9.04,125,7,99,4,No,5,2,69,No
3298,5.87,121,8,76,8,Yes,3,3,98,Yes
2635,9.7,114,3,44,5,No,3,4,74,Yes
954,5.2,107,3,64,10,No,6,2,91,Yes
3064,8.1,84,10,74,8,No,1,4,80,No
4970,8.04,103,5,96,8,Yes,2,5,83,Yes
1543,9.17,109,6,43,10,Yes,5,5,74,No
1216,8.42,107,9,93,2,No,1,3,65,Yes
2143,9.52,102,6,87,10,No,6,3,70,Yes
2646,7.8,116,6,68,9,No,3,0,92,Yes
2542,5.24,103,6,87,9,No,6,5,65,No
1621,8.34,86,7,45,10,No,3,1,78,Yes
2887,7.64,105,4,96,8,No,5,5,86,No
4852,7.64,101,4,68,5,No,1,4,85,No
4240,9.02,110,7,85,2,Yes,2,4,98,Yes
437,8.53,95,9,42,8,Yes,2,1,70,Yes
1604,5.7,89,7,47,8,No,3,0,64,No
2636,7.34,82,4,70,9,No,2,1,100,No
821,7.12,81,4,45,7,Yes,6,1,87,No
1341,7.21,111,10,55,4,No,4,5,67,Yes
282,7.65,122,9,69,5,No,5,1,71,Yes
1982,7.91,81,6,74,8,No,4,5,96,No
1249,7.59,82,9,45,7,No,6,4,64,Yes
2679,8.08,98,5,64,6,Yes,3,1,72,Yes
1494,6.48,88,8,79,7,No,6,3,90,Yes
4024,7.17,142,3,86,2,No,5,1,61,Yes
3285,7.68,119,3,55,5,No,2,2,77,No
2815,9.22,105,6,60,8,No,1,3,98,Yes
2652,8.46,127,7,51,5,Yes,0,0,71,Yes
1027,5.92,112,8,97,7,Yes,5,0,87,Yes
4486,8.56,113,4,76,2,No,3,4,80,No
1210,8.14,103,10,77,7,Yes,5,1,63,Yes
2458,5.09,116,8,89,8,Yes,3,4,71,No
1100,8.76,113,5,100,7,Yes,0,0,87,Yes
2327,7.32,118,5,48,5,Yes,2,1,79,No
1136,7.03,117,6,65,4,No,4,4,91,No
4677,7.42,82,9,74,3,No,4,1,70,Yes
3193,5.22,126,9,53,6,Yes,6,0,92,Yes
302,9.09,123,3,42,3,No,6,3,61,No
4532,9.1,113,4,82,3,No,0,5,95,No
1753,7.49,115,8,86,4,No,6,5,63,Yes
3176,8.57,119,7,99,3,No,6,3,67,Yes
3093,9.33,97,8,100,4,Yes,0,1,71,Yes
4086,6.8,111,8,50,6,Yes,2,1,87,Yes
4401,5.13,103,10,95,10,No,1,3,96,Yes
2673,5.13,92,9,86,10,Yes,4,3,97,Yes
852,8.9,117,5,40,2,No,3,2,98,No
4966,6.58,80,6,47,7,No,3,2,74,Yes
3715,7.54,124,10,97,6,No,6,3,83,No
4622,7.36,128,8,96,2,Yes,5,2,65,Yes
81,5.83,89,5,40,8,No,4,3,78,No
884,6.63,111,5,52,2,Yes,2,0,61,Yes
1962,9.04,124,5,57,6,Yes,5,2,76,Yes
1465,5.23,118,9,52,7,No,0,5,87,No
319,8.4,81,5,71,7,No,6,5,76,No
980,9.15,128,7,80,9,Yes,0,0,65,Yes
3576,8.33,105,10,96,9,No,4,1,79,Yes
3478,7.77,94,9,47,3,Yes,3,2,76,Yes
2667,9.4,133,7,46,6,No,2,1,75,Yes
2781,7.29,138,8,62,10,Yes,0,4,100,No
216,5.96,116,8,58,2,No,0,5,96,No
4591,5.33,93,5,75,9,No,0,2,87,Yes
839,8.2,99,8,45,8,Yes,3,2,94,Yes
3891,6.82,142,10,88,4,Yes,1,5,100,No
4682,7.03,134,9,59,2,Yes,5,4,96,Yes
1915,5.79,134,5,69,8,No,5,3,100,No
4786,9.49,140,8,40,10,No,4,3,75,Yes
3711,9.22,120,3,74,3,No,1,1,71,Yes
1687,7.37,123,4,79,2,No,5,2,75,No
1530,5.46,98,8,45,10,No,4,5,77,No
635,8.0,116,10,45,4,No,6,2,76,Yes
3701,5.25,139,6,54,9,No,6,2,63,Yes
3315,6.05,119,3,71,5,Yes,3,5,66,No
4511,9.79,86,9,72,5,Yes,0,1,67,Yes
3129,5.76,119,8,91,8,Yes,6,0,90,Yes
4470,8.68,144,3,58,5,Yes,0,2,86,Yes
449,8.58,85,4,62,10,Yes,6,5,79,Yes
1539,8.65,116,8,76,2,No,0,5,68,No
3508,9.62,107,3,54,9,No,4,3,93,Yes
2359,8.7,137,10,61,3,Yes,4,2,96,Yes
1254,8.55,114,4,44,3,No,5,5,86,No
4893,7.75,111,8,55,8,No,5,1,75,Yes
2698,5.53,128,4,90,6,Yes,5,1,67,Yes
426,8.91,93,9,82,7,No,3,3,98,Yes
4060,6.81,132,6,87,9,No,4,0,69,Yes
2039,9.23,139,10,50,3,Yes,4,0,63,No
230,7.78,85,9,62,3,No,0,0,90,No
2563,8.18,98,9,89,8,Yes,1,1,74,Yes
2955,8.82,135,4,70,10,No,2,3,67,Yes
4052,5.59,132,7,88,9,No,1,2,84,No
2773,8.61,134,10,83,8,Yes,6,4,70,Yes
4392,9.69,87,7,57,7,No,3,5,68,Yes
